url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.e-etrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.f-trafficimf.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.g-gtrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.h-trafficimg.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.i-itrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.j-trafficimj.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.k-gtralficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.l-trafhicimg.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.m-itrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.n-nrafficimj.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.o-itrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.p-tfafficimg.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.q-itrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.r-trdfficimj.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.s-gtrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.t-srafficimg.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.1866809.securefastserver.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.fondazioneciampi.org,2,0,3,0,0,0,0,0,0
http://www.europe-academy.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ab.usageload32.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.krsa2gno.internet-security-alert.com,0,0,4,0,0,0,0,0,1
http://www.krsa2gno.browser-security-error.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.krsa2gno.todays-sweepstakes-winner.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.krsa2gno.congrats-sweepstakes-winner.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.krsa2gno.alert-malware-browsererror57.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
