url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.shouji.com.cn,0,0,0,0,0,0,0,0,0
http://www.5888.tv,0,0,0,0,0,0,0,0,0
http://www.joinquant.com,0,0,3,0,0,0,0,0,2
http://www.znzmo.com,0,0,0,0,0,0,0,0,0
http://www.lemall.com,0,0,4,6,0,0,0,0,3
http://www.eeyy.com,0,1,0,0,0,0,0,0,0
http://www.windowszj.com,0,0,0,0,0,0,0,0,0
http://www.cn4e.com,0,0,0,0,0,0,0,0,0
http://www.chengdu.gov.cn,31,0,1,0,0,0,0,0,0
http://www.9damao.com,0,0,1,0,0,0,0,0,0
http://www.w7.cc,0,3,0,1,0,0,0,0,0
http://www.4kjia.com,0,0,1,0,1,0,0,0,1
http://www.zhangxinxu.com,6,0,2,0,0,0,0,0,1
http://www.huangye88.com,2,0,2,4,1,0,0,0,1
http://www.xmind.cn,0,0,5,0,0,0,0,0,2
http://www.soyoung.com,0,0,0,0,0,0,0,0,0
http://www.fotor.com.cn,2,0,0,0,0,0,0,0,0
http://www.qspfw.com,0,0,6,0,1,0,0,0,4
http://www.baihe.com,0,0,19,0,0,0,0,0,12
http://www.hapame.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.scs.gov.cn,0,0,0,0,0,0,0,0,0
http://www.jiangsu.gov.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tcl.com,0,0,5,0,0,0,0,0,1
http://www.luogu.org,0,1,0,0,0,0,0,0,0
http://www.zanmeishi.com,0,0,1,0,0,0,0,0,0
http://www.huizhek.com,0,0,0,0,0,0,0,0,0
http://www.cheshi.com,0,0,4,0,0,0,0,0,1
